ICAOaddr,Lat,Lon,Heading,Alt,Speed,Squawk,Tailnr,Type,Reg,unk0,Src,Dest,Flightnr,unk1,unk2,Callsign,unk3,Airline
"AB00DD",52.51,0.15,104,3300,80,"0033","T-MLAT1","DHC6","N808PC",1618579743,"","","",0,1472,"N808PC",0,""
"45C10B",50.52,3.31,74,3300,91,"7151","F-EBKT2","P28A","OY-PHK",1618579745,"LIL","","",0,512,"OYPHK",0,""
"",53.25,6.65,95,3299,110,"7000","T-MLAT1","","",1618579742,"","","",0,448,"BLOCKED",0,""
"3D1BA1",54.06,9.05,291,3250,84,"7000","T-ETNS9","","",1618579734,"QEX","","",0,0,"DEISF",0,""
"407652",51.11,-2.17,202,3225,115,"7377","T-MLAT1","DA40","G-CTSX",1618579745,"BOH","","",0,0,"GCTSX",0,""
"4076BD",54.08,-0.97,167,3224,89,"7000","T-MLAT1","AS29","G-UBOO",1618579742,"","","",0,-64,"GUBOO",0,""
"A6A5A9",53.42,7.90,68,3200,116,"7745","T-MLAT1","C77R","N52723",1618579742,"QEJ","","N52723",0,0,"N52723",0,""
"3E683B",48.84,12.50,100,3200,76,"0000","T-EDMS72","","D-KERB",1618579735,"RBM","","",0,0,"DKERB",0,""
"4050A3",53.87,-2.95,309,3200,328,"0450","T-MLAT1","C152","G-CEFM",1618579735,"BLK","","",0,-320,"GCEFM",0,""
"402198",53.33,-1.61,14,3199,120,"7000","T-MLAT1","AA5","G-DINA",1618579744,"","","",0,0,"GDINA",0,""
"A41944",53.28,7.31,352,3189,146,"5044","T-MLAT1","M20T","N363US",1618579744,"ESS","","",0,-576,"N363US",0,""
"000001",52.07,-0.10,311,3150,42,"7000","F-EGTR2","0000","00000000",1618579706,"","","",0,256,"GLIDER",0,""
"3FEBFC",52.77,8.05,23,3150,79,"7000","F-EDDV4","FDCT","D-MGWP",1618579744,"","","",0,0,"DMGWP",0,""
"485EA7",52.14,7.28,126,3149,61,"7000","T-FLRM1","AS29","PH-1636",1618579739,"","","",0,576,"PH1636",0,""
"3D34C0",52.19,8.15,323,3100,84,"7000","T-EDLI94","P28A","D-ESFO",1618579738,"BFE","","",0,0,"DESFO",0,""
"3D3987",50.54,9.21,21,3100,97,"4450","T-ETID150","","D-EUAP",1618579714,"","","",0,0,"DEUAP",0,""
"3D0AE7",50.41,10.90,352,3100,66,"7000","T-EDQD66","C172","D-ECJN",1618579722,"","","",0,0,"DECJN",0,""
"403169",51.56,-2.27,268,3100,110,"3737","T-MLAT1","P28A","G-BSGD",1618579726,"","","",0,-768,"GBSGD",0,""
"3D0515",52.83,12.58,287,3100,72,"7741","T-MLAT1","C152","D-EAEF",1618579722,"","","",0,0,"DEAEF",0,""
"3FEF77",52.63,7.92,240,3075,28,"7000","T-EDLI94","C42","D-MSGG",1618579738,"","","",0,0,"DMSGG",0,""
"401947",54.08,-2.21,195,3075,140,"7000","T-MLAT1","D11","G-AZII",1618579731,"","","",0,192,"GAZII",0,""
"4849C8",51.81,5.93,349,3074,56,"7000","T-MLAT1","AS29","PH-1399",1618579745,"","","",0,0,"PH1399",0,""
"3EEA72",52.41,7.83,28,3025,24,"7000","T-EDLI94","","",1618579674,"FMO","","D2523",0,0,"D2523",0,""
"407962",52.13,-1.44,147,3024,90,"4503","T-MLAT1","DA40","G-LDGB",1618579745,"OXF","","",0,320,"LDG02",0,"LDG"
"A0A728",51.51,-1.72,140,3000,166,"3737","T-MLAT1","SR22","N141HT",1618579744,"GLO","","",0,0,"N141HT",0,""
"401E2D",52.50,-1.14,156,3000,65,"7000","T-MLAT1","C152","G-BHEN",1618579742,"","","",0,-1536,"GBHEN",0,""
"A3E411",50.81,-3.78,112,3000,127,"0431","F-EGTE3","BE33","N35SN",1618579743,"BOH","","",0,-64,"N35SN",0,""
"4076D5",52.32,-3.05,336,3000,73,"7000","T-EGNR79","DISC","G-DTOF",1618579742,"","","",0,192,"GDTOF",0,""
"402748",50.98,-3.24,68,3000,56,"7000","T-MLAT1","C152","G-BMXB",1618579740,"","","",0,-1792,"GBMXB",0,""
"4078EB",52.05,-1.19,128,2993,139,"5012","T-MLAT1","P750","G-GWMB",1618579742,"","","",0,-3968,"GGWMB",0,""
"407936",51.00,-2.65,292,2950,130,"7377","F-EGDY3","DA42","G-LHXA",1618579744,"BOH","","",0,64,"GLHXA",0,""
"06A1E7",49.55,6.01,32,2950,168,"3213","F-ELLX3","B77L","A7-BFJ",1618579724,"DOH","LUX","QR8243",0,-384,"QTR42TA",0,"QTR"
"3ED399",51.94,7.33,261,2950,79,"2557","T-MLAT1","DG80","D-KVCB",1618579743,"","","",0,0,"DKVCB",0,""
"4050FA",51.98,-2.33,173,2950,58,"7000","F-EGBJ2","DISC","G-KOBH",1618579743,"","","",0,320,"GKOBH",0,""
"4078AD",49.44,-2.53,80,2950,190,"1247","F-EGJB4","C25A","G-ILBG",1618579745,"GCI","","",0,1216,"VCG3BG",0,"VCG"
"40619A",51.78,-3.88,127,2950,147,"3614","T-MLAT1","","",1618579740,"","","",0,0,"GEGLA",0,""
"3D37DD",52.70,8.79,130,2925,125,"7000","T-EDLI94","","D-ETKF",1618579740,"","","",0,0,"DETKF",0,""
"484BD0",52.48,6.38,26,2925,56,"7000","F-EHTW4","AS26","PH-1060",1618579736,"","","",0,0,"PH1060",0,""
"3E7683",48.76,9.00,135,2900,96,"7000","T-MLAT1","DIMO","D-KKBR",1618579739,"","","",0,0,"DKKBR",0,""
"3D18EC",48.89,12.69,280,2900,66,"2147","T-EDMS72","P28A","D-EHRO",1618579738,"RBM","","",0,0,"DEHRO",0,""
"400A8C",50.79,0.38,43,2900,118,"7000","T-MLAT1","P28R","G-BMLS",1618579745,"","","",0,0,"GBMLS",0,""
"485980",53.07,4.82,82,2900,158,"7000","T-EHKD113","TAMP","PH-SRD",1618579741,"","","",0,0,"PHSRD",0,""
"3FF1C3",52.10,8.07,52,2875,74,"7000","F-EDDV5","","",1618579745,"","","",0,0,"DMEDP",0,""
"3FF898",51.01,6.11,8,2850,77,"7000","F-EDDL2","ULAC","D-MYFS",1618579741,"","","",0,0,"DMYFS",0,""
"3FE9EA",50.72,6.52,145,2825,79,"7000","T-EDDK88","","D-MLWW",1618579739,"CGN","","",0,0,"DMLWW",0,""
"49D275",50.07,12.83,20,2825,104,"7000","F-LKKV3","P06T","OK-MNM",1618579739,"","","",0,128,"OKMNM",0,"FAP"
"40103A",51.82,0.86,156,2800,79,"4575","T-MLAT1","P28A","G-BBBN",1618579736,"SEN","","",0,0,"GBBBN",0,""
"401D1E",50.85,-2.20,71,2800,110,"7011","T-MLAT1","P28A","G-WNTR",1618579740,"","","",0,0,"GWNTR",0,""
"3D05FA",49.58,8.12,246,2800,71,"4452","T-ETIE90","A210","D-EANA",1618579702,"","","",0,0,"DEANA",0,""
"402C44",54.14,-1.04,351,2800,91,"7000","T-EGNM179","P28A","G-BOXC",1618579737,"MME","","",0,128,"GBOXC",0,""
"3D0A9B",53.33,8.36,337,2800,121,"7745","T-MLAT1","C172","D-ECGP",1618579702,"","","",0,0,"DECGP",0,""
"4895EB",53.13,7.67,89,2775,112,"0021","F-EDWI3","P06T","SP-FPL",1618579745,"","","",0,192,"SPFPL",0,""
"402BEB",51.77,-2.83,50,2750,50,"5077","T-EGTG140","P28A","G-OJWS",1618579710,"BRS","","",0,0,"GOJWS",0,""
"3FF582",52.79,8.16,349,2750,119,"7000","F-EDDV4","VL3","D-MVLC",1618579744,"","","",0,192,"DMTKV",0,""
"3FE9FD",53.76,9.39,325,2724,80,"7740","T-MLAT1","","D-MPAN",1618579742,"","","",0,0,"DMPAN",0,""
"3D0EE4",53.05,8.21,204,2716,160,"7000","T-MLAT1","A210","D-EDWU",1618579745,"VAC","","",0,192,"DEDWU",0,""
"40262E",52.79,-1.91,242,2700,107,"7000","F-EGCN1","P28A","G-BMFP",1618579728,"","","",0,-128,"ABLE04",0,""
"3D2C84",52.25,8.39,122,2700,88,"7742","T-EDLI94","","",1618579741,"","","",0,0,"DEPCM",0,""
"3D0E5B",53.27,8.16,207,2699,482,"7000","T-MLAT1","C172","D-EDRN",1618579735,"WVN","","",0,1280,"DEDRN",0,""
"DD0C12",51.62,10.94,164,2677,129,"0000","T-FLRM1","R44","D-HDSQ",1618579737,"","","",0,64,"DHDSQ",0,""
"3D3868",52.07,8.80,16,2675,398,"7000","T-EDLI94","C182","D-ETPO",1618579739,"BFE","","",0,0,"DETPO",0,""
"3C65C9",49.98,8.34,69,2675,169,"1000","T-EDFE65","A20N","D-AINI",1618579726,"OPO","FRA","LH1177",0,-1024,"DLH85Y",0,"DLH"
"3D2280",49.51,8.21,175,2675,146,"7000","F-EDFM1","SR20","D-ELHW",1618579743,"QEZ","","",0,-128,"DELHW",0,""
"D01362",50.03,5.41,205,2670,102,"0000","T-FLRM1","TRIN","OO-VVG",1618579741,"","","",0,-1088,"OOVVG",0,""
"AE5AD4",50.41,5.30,94,2650,108,"7000","F-EHBK1","","",1618579739,"","","",0,0,"DUKE03",0,""
"402049",51.41,-1.67,141,2625,117,"2650","F-EGGW2","TOBA","G-BKIS",1618579743,"","","",0,-128,"GBKIS",0,""
"40729C",53.18,-0.91,303,2625,178,"6165","T-MLAT1","PA31","G-SCIR",1618579744,"QLA","","",0,0,"BRO15P",0,"BRO"
"484908",52.77,5.73,294,2600,92,"7000","T-EHKD113","C152","PH-VSN",1618579742,"","","",0,0,"PHVSN",0,""
"4402E0",52.18,-0.48,252,2600,120,"7000","T-MLAT1","DA40","OE-DGP",1618579744,"BLK","","",0,0,"OEDGP",0,""
"44D1B5",51.10,4.02,275,2600,122,"5156","T-MLAT1","P28A","OO-TMU",1618579742,"ANR","","",0,0,"OOTMU",0,""
"40558A",50.83,-2.97,102,2600,76,"7000","T-MLAT1","C172","G-BREZ",1618579744,"","","",0,-1536,"GBREZ",0,""
"402A9E",53.86,-1.06,143,2600,109,"7000","T-MLAT1","P28A","G-BODB",1618579745,"","","",0,0,"GBODB",0,""
"424B88",50.29,11.83,269,2600,142,"2134","T-EDQM3","CL60","M-AFAC",1618579741,"NUE","","",0,1216,"MAFAC",0,""
"A8F9E0",51.40,-1.52,73,2600,124,"7000","T-MLAT1","BE36","N678EM",1618579741,"EXT","","",0,0,"N678EM",0,""
"401CBC",52.16,-2.21,183,2600,98,"0404","F-EGTR1","C172","G-BEZO",1618579744,"GLO","","",0,-128,"GBEZO",0,""
"406EEB",50.91,-2.04,149,2600,100,"7377","T-EGHH25","C172","G-CISX",1618579674,"BRS","","",0,0,"GCISX",0,""
"3D1D38",52.39,8.04,210,2600,128,"0000","T-EDLI94","DR40","D-EJHW",1618579737,"","","",0,0,"DEJHW",0,""
"",52.25,4.43,110,2600,232,"6257","F-EHRD3","CL35","",1618579734,"","","",0,-1152,"CL35",0,""
"3D189C",50.27,9.10,39,2600,45,"7000","T-EDDF147","DR40","D-EHOM",1618579738,"","","",0,0,"",0,""
"4858A1",52.47,6.13,249,2582,56,"7000","T-FLRM1","DISC","PH-1603",1618579738,"","","",0,320,"PH1603",0,""
"407553",51.35,-2.23,186,2575,60,"7000","F-EGVN1","ARCP","G-CLVL",1618579742,"QLA","","",0,0,"GCLVL",0,""
"401EB8",53.93,-2.82,281,2575,101,"7000","T-MLAT1","D11","G-BHZV",1618579742,"","","",0,-256,"GBHZV",0,""
"4049D6",51.51,-1.60,151,2550,76,"7000","T-MLAT1","SF25","G-CCHX",1618579745,"","","",0,-256,"GCCHX",0,""
"45AD98",52.76,9.19,257,2550,25,"7000","T-EDLI94","","OY-KLX",1618579739,"","","",0,0,"DKHNG",0,""
"3E7B59",52.19,6.71,214,2550,102,"7000","F-EHTW4","","D-KLXH",1618579745,"","","",0,0,"DKLXH",0,""
"3D09B2",49.31,8.47,32,2525,595,"7000","T-EDFM175","C172","D-EBXQ",1618579729,"MHG","","",0,0,"DEBXQ",0,""
"400DD8",50.85,-0.76,268,2525,124,"0433","T-MLAT1","DA40","G-CDSF",1618579734,"ESH","","",0,0,"GCDSF",0,""
"404C47",51.13,-1.16,51,2525,60,"7000","T-MLAT1","C42","G-CCYR",1618579739,"","","",0,0,"GCCYR",0,""
"",51.14,-0.81,195,2525,201,"3040","T-EGVO41","CL35","",1618579742,"","","",0,0,"CL35",0,""
"3FEE21",50.52,6.53,182,2525,75,"4451","T-ETAD4","","D-MFFO",1618579744,"","","",0,0,"DMFFO",0,""
"4040F4",53.90,-1.05,7,2525,105,"7000","T-MLAT1","EUPA","G-WUFF",1618579724,"","","",0,0,"GWUFF",0,""
"3D3349",52.90,7.99,192,2525,87,"7745","F-EDWI1","CH7B","D-ERRD",1618579743,"WVN","","",0,0,"DERRD",0,""
"407997",50.83,-2.11,199,2525,135,"7356","F-EGDY3","DA42","G-LHXC",1618579744,"BOH","","",0,128,"GLHXC",0,""
"401FF5",51.58,-2.54,108,2500,70,"5077","T-MLAT1","RF5","G-BJXK",1618579742,"","","",0,0,"GBJXK",0,""
"4018D7",51.16,-2.96,220,2500,119,"5077","T-MLAT1","P28A","G-AYNJ",1618579742,"CVT","","",0,0,"GAYNJ",0,""
"40474E",52.36,1.26,178,2500,111,"3707","F-EGVJ1","P28A","G-EEGU",1618579740,"NWI","","",0,192,"GEEGU",0,""
"401004",51.90,-4.60,265,2500,103,"7000","T-MLAT1","P28A","G-BABG",1618579744,"","","",0,-640,"GBABG",0,""
"402E5A",52.00,-4.86,124,2500,98,"7000","T-MLAT1","C172","G-BPWR",1618579740,"","","",0,0,"GBPWR",0,""
"406C17",51.21,-3.40,226,2500,150,"3610","T-MLAT1","A109","G-IOOK",1618579742,"GLO","","",0,0,"",0,""
"407156",52.34,-7.81,186,2499,82,"2606","T-MLAT1","C172","G-THYB",1618579741,"","","",0,-192,"N",0,""
"4026A3",51.87,-3.20,295,2493,73,"0000","T-FLRM1","G109","G-IPSI",1618579740,"","","",0,-256,"GIPSI",0,""
"407615",50.69,-3.19,86,2475,104,"0423","T-MLAT1","","",1618579706,"","","",0,0,"GCTSK",0,""
"3D43BC",51.43,7.39,120,2475,139,"1346","T-MLAT1","P28R","D-EXXC",1618579740,"BRE","","",0,-192,"RWL2735",0,"RWL"
"401CDF",54.21,-1.18,91,2467,61,"0000","T-FLRM1","PA25","G-BFEV",1618579741,"","","",0,256,"GBFEV",0,""
"395B5C",48.72,6.20,238,2450,79,"7000","F-LFSN1","WT9","F-JBCU",1618579743,"","","",0,0,"FJBCU",0,""
"3EC233",52.17,5.58,274,2450,74,"7000","T-MLAT1","","D-KOMT",1618579744,"","","",0,-256,"DKOMT",0,""
"40137D",51.32,-2.30,20,2450,64,"7000","F-EGLK2","","",1618579745,"QLA","","",0,0,"GLIDERE6",0,""
"4051AB",50.48,-4.85,302,2425,93,"1747","T-MLAT1","SIRA","G-NFLY",1618579670,"","","",0,0,"GNFLY",0,""
"3DDC76",51.62,10.94,164,2425,130,"0020","F-EDDE2","EC45","D-HDSW",1618579741,"HAM","","",0,-64,"CHR81",0,""
"403D8E",51.89,1.01,225,2400,103,"4502","T-MLAT1","HR20","G-ECAG",1618579744,"","","",0,-704,"GECAG",0,""
"401112",51.34,-1.37,205,2400,97,"7000","T-MLAT1","P28A","G-CEJD",1618579733,"","","",0,0,"GCEJD",0,""
"402146",52.19,-2.91,310,2400,303,"7000","T-MLAT1","C152","G-BTAL",1618579726,"","","",0,0,"GBTAL",0,""
"402020",51.67,-2.40,46,2375,164,"7000","T-MLAT1","DR40","G-BKDJ",1618579745,"GLO","","",0,-256,"GBKDJ",0,""
"406F99",50.52,-4.71,13,2325,75,"7000","F-EGHQ1","AS29","G-CLRF",1618579744,"QLA","","",0,0,"GCLRF",0,""
"3FEF25",51.39,6.29,201,2300,98,"7000","T-ETUL20","WT9","D-MPWN",1618579744,"","","",0,0,"DMPWN",0,""
"402DB1",50.73,-0.79,71,2300,97,"7000","F-EGLF1","P28A","G-BPOT",1618579743,"","","",0,192,"GBPOT",0,""
"4069D0",51.39,-1.67,149,2300,118,"4572","T-MLAT1","PNR4","G-CPPG",1618579733,"","","",0,-192,"012GCPPG",0,""
"485B92",52.80,6.78,275,2300,80,"7000","T-MLAT1","TOBA","PH-MLU",1618579744,"GRQ","","",0,1152,"PHMLU",0,""
"392DBB",50.94,3.32,235,2250,167,"7000","T-MLAT1","RV8","F-PXCN",1618579742,"","","",0,0,"FPXCN",0,""
"4015F1",52.67,-3.10,177,2250,88,"7000","T-EGNR79","P28A","G-ASSW",1618579731,"","","",0,64,"GASSW",0,""
"4018AF",52.62,0.01,13,2225,89,"1177","T-EGSC41","AA1","G-AYHA",1618579739,"","","",0,0,"GAYHA",0,""
"4062DE",51.47,-1.62,311,2200,102,"3727","T-MLAT1","P28A","G-ELUE",1618579732,"","","",0,0,"GELUE",0,""
"3D3368",49.16,9.33,90,2200,89,"4452","T-ETIE41","","",1618579744,"MHG","","",0,64,"DERSI",0,""
"A56B15",51.14,-1.07,346,2199,100,"0434","T-MLAT1","R66","N44829",1618579743,"","","N44829",0,0,"N44829",0,""
"405480",51.72,-2.12,298,2175,106,"7000","F-EGBJ2","VENT","G-CKFP",1618579743,"GBA","","",0,-1216,"GCKFP",0,""
"485B1A",52.78,4.70,106,2175,85,"7000","F-EHKD2","TL30","PH-4S2",1618579744,"","","",0,-64,"PH4S2",0,""
"40761F",50.79,-3.10,84,2175,106,"1177","T-MLAT1","DA40","G-CTSO",1618579738,"EXT","","",0,0,"GCTSO",0,"EAD"
"403C10",52.47,1.25,0,2150,100,"0000","T-MLAT1","","",1618579700,"","","",0,0,"GMZBN",0,""
"485A1E",48.97,3.24,29,2150,144,"7021","F-LFPG1","DA62","PH-VCC",1618579745,"AGF","","",0,-64,"PHVCC",0,""
"484F05",51.07,3.14,25,2150,50,"7000","F-EBKT2","AS25","PH-1475",1618579745,"","","",0,0,"PH1475",0,""
"407764",51.96,-2.14,349,2125,67,"7000","T-MLAT1","C42","G-TROW",1618579740,"GLO","","",0,0,"GTROW",0,""
"3D1444",51.51,6.66,204,2100,116,"7742","T-MLAT1","P28A","D-EFXS",1618579724,"","","",0,0,"DEFXS",0,""
"402AA1",53.89,-1.09,35,2100,80,"7000","T-MLAT1","P28A","G-BODE",1618579738,"","","",0,128,"GBODE",0,""
"3D1765",50.70,6.58,119,2100,107,"7000","T-MLAT1","P28A","D-EHCN",1618579735,"AAH","","",0,0,"DEHCN",0,""
"3D14C7",52.09,12.95,290,2100,72,"7741","T-MLAT1","C152","D-EGCT",1618579731,"","","",0,0,"DEGCT",0,""
"484B40",51.64,3.70,228,2100,104,"7000","F-EHWO1","P28A","PH-SRP",1618579745,"","","",0,0,"PHSRP",0,""
"403FA5",52.66,-0.65,233,2100,96,"3751","T-EGXJ24","P28A","G-RADI",1618579744,"NQT","","",0,0,"GRADI",0,""
"43C27C",52.24,1.25,311,2100,135,"4522","T-MLAT1","","ZJ231",1618579726,"","","",0,0,"PROWLER1",0,""
"3E2E94",53.51,7.48,304,2099,148,"7000","T-MLAT1","C303","D-IIVK",1618579740,"","","",0,0,"DIIVK",0,""
"407B80",52.88,0.91,206,2075,82,"7000","F-EGSH3","","",1618579745,"","","",0,-1088,"GCLYJ",0,""
"401709",53.70,-2.64,71,2050,65,"7000","F-EGNO2","C150","G-AVMD",1618579745,"","","",0,-896,"GAVMD",0,""
"4037CC",51.34,-2.11,246,2050,131,"7000","T-EGVA10","","",1618579741,"","","",0,512,"GIIRG",0,""
"3D3367",49.99,11.66,98,2043,70,"0000","T-FLRM1","DV20","D-ERSH",1618579729,"","","",0,704,"DERSH",0,""
"3E70E7",52.79,7.04,281,2025,82,"7000","T-MLAT1","","D-KHYL",1618579723,"","","",0,-320,"DKHYL",0,""
"3DDC7C",49.33,8.72,287,2025,60,"0000","T-ETIE122","","",1618579742,"","","",0,0,"DHDTC",0,""
"402BA2",53.03,-1.46,252,2025,94,"4551","F-EGNX2","C152","G-BOTG",1618579735,"EMA","","",0,320,"GBOTG",0,""
"4019F8",52.11,-0.98,294,2024,117,"7000","T-MLAT1","AA5","G-BAJN",1618579744,"","","",0,0,"GBAJN",0,""
"406751",50.73,-2.07,82,2024,108,"7366","T-MLAT1","DA42","G-DGPS",1618579727,"BOH","","",0,0,"GDGPS",0,"VOR"
"3FF92A",51.89,7.27,59,2000,64,"7000","F-EDLW2","","",1618579744,"","","",0,0,"DMMBP",0,""
"51110C",53.55,9.82,50,2000,164,"3516","F-EDHI1","AT76","ES-ATJ",1618579743,"CPH","HAM","SK649",0,-1344,"SAS649",0,"SAS"
"AE0D8E",49.07,12.10,306,2000,104,"0000","T-EDMS72","","",1618579741,"","","",0,0,"",0,""
"3D38C5",50.70,7.21,135,2000,98,"4451","T-MLAT1","C172","D-ETTD",1618579726,"","","",0,320,"DETTD",0,""
"400C8B",53.32,-2.10,262,2000,215,"7363","T-MLAT1","P68","G-HUBB",1618579740,"LPL","","",0,0,"RVR7BB",0,"RVR"
"405D62",52.42,-0.03,229,2000,72,"7000","F-EGYM1","C42","G-JENK",1618579742,"","","",0,0,"GJENK",0,""
"39763C",49.84,6.39,122,2000,89,"7000","F-ETAD1","","",1618579738,"QET","","",0,-128,"FJENX",0,""
"400A5D",52.99,-2.09,22,1999,101,"7000","T-MLAT1","C172","G-TALP",1618579742,"","","",0,0,"GTALP",0,""
"405836",52.60,-0.75,171,1999,140,"4552","T-MLAT1","PA32","G-KNCG",1618579744,"","","",0,1344,"",0,""
"A44DFE",53.38,-2.74,348,1999,143,"5052","T-MLAT1","TB21","N377C",1618579738,"","","",0,0,"N377C",0,""
"3D16FC",53.64,9.54,323,1999,98,"7740","T-MLAT1","C172","D-EGYM",1618579744,"HAM","","",0,0,"DEGYM",0,""
"3D2C85",51.70,6.72,8,1975,95,"7000","T-MLAT1","P28A","D-EPCN",1618579738,"MGL","","",0,0,"DEPCN",0,""
"407368",51.17,-1.05,152,1975,154,"0460","T-MLAT1","DA62","G-GNSS",1618579744,"ESH","","VOR7",0,320,"VOR07",0,"VOR"
"3D2344",49.72,9.36,113,1975,118,"4450","T-ETID165","","D-ELPK",1618579741,"QEF","","",0,0,"DELPK",0,""
"40116C",51.01,-1.79,217,1974,85,"7000","T-MLAT1","C42","G-CDOK",1618579724,"BOH","","",0,0,"GCDOK",0,""
"3FF495",51.36,6.75,16,1950,56,"7003","T-EDDK88","GX","D-MPPW",1618579740,"","","",0,0,"DMPPW",0,""
"3D2800",51.88,7.35,235,1950,106,"0000","T-EDDG168","A210","D-ENKA",1618579738,"","","",0,0,"DENKA",0,""
"405108",53.78,-0.87,186,1949,110,"6164","T-MLAT1","RV10","G-RRVX",1618579732,"","","",0,-384,"GRRVX",0,""
"3FF3D9",51.00,6.82,69,1925,172,"7000","F-EDDK3","WT9","D-MHIO",1618579744,"","","",0,0,"DMHOI",0,""
"3D403D",51.86,7.74,34,1925,72,"7000","T-EDLI94","","D-EWOR",1618579706,"","","",0,0,"DEWOR",0,""
"4029DB",51.90,-0.55,82,1925,112,"0000","T-FLRM1","DR40","G-LGCC",1618579741,"","","",0,-1408,"GLGCC",0,""
"3D190D",52.17,13.09,287,1925,120,"7000","T-MLAT1","SR22","D-EHSV",1618579734,"","","",0,-576,"DEHSV",0,""
"3D0F95",49.90,8.87,149,1925,37,"4450","T-EDDF147","C150","D-EEDP",1618579722,"QEF","","",0,0,"DEEDP",0,""
"43C8E2",52.01,-3.29,68,1925,109,"1177","T-EGBJ231","","",1618579746,"","","",0,-64,"SYS75",0,""
"DF1078",51.14,6.38,157,1902,111,"0000","T-FLRM1","TRIN","D-EFMD",1618579740,"","","",0,64,"DEFMD",0,""
"3D2D3C",53.35,9.95,164,1900,135,"7000","F-EDDH3","SR20","D-EPJO",1618579738,"HAM","","",0,0,"DEPJO",0,""
"403BAD",52.09,-1.69,296,1900,150,"7000","T-MLAT1","C152","G-BWNB",1618579738,"","","",0,-1088,"GBWNB",0,""
"44A888",51.23,4.00,254,1900,104,"2000","T-MLAT1","C172","OO-JDH",1618579737,"ANR","","",0,-192,"EPC13GV",0,""
"4B4489",48.61,7.50,29,1900,74,"0000","T-LFSB10","","",1618579740,"BSL","","",0,0,"HBZYV",0,""
"403BE7",51.97,0.79,269,1900,150,"7000","T-MLAT1","RF6","G-BWXJ",1618579698,"","","",0,0,"GBWXJ",0,""
"4040E8",53.81,-7.08,313,1900,116,"0000","T-MLAT1","C172","G-LAVE",1618579744,"","","",0,0,"GLAVE",0,""
"40435B",51.87,1.12,94,1900,92,"7000","T-MLAT1","HR20","G-ECAF",1618579742,"","","",0,0,"GECAF",0,""
"3D2524",51.61,6.67,80,1900,86,"7742","T-MLAT1","P28A","D-EMHW",1618579746,"QEV","","",0,-768,"DEMHW",0,""
"3FF91D",48.63,13.22,340,1900,75,"7000","F-EDDM2","","",1618579726,"","","",0,-768,"DMCLE",0,""
"3D41B5",48.76,4.22,83,1900,92,"3410","F-LFQB1","","D-EXDD",1618579743,"","","",0,-128,"DEXDD",0,""
"484810",51.32,5.93,81,1899,80,"7000","T-MLAT1","C150","PH-RIN",1618579729,"QEK","","",0,0,"PHRIN",0,""
"3D2EF0",49.59,9.41,330,1876,75,"0000","T-FLRM1","DA40","D-EQAI",1618579741,"","","",0,896,"DEQAI",0,""
"3C0C9E",50.79,7.27,317,1875,176,"5526","F-EDDL2","B738","D-ATUF",1618579741,"PMI","CGN","EW591",0,-768,"EWG7HE",0,"TUI"
"4028E5",51.96,-0.90,166,1850,87,"7000","T-EGBK59","C152","G-BNKI",1618579745,"","","",0,128,"GBNKI",0,""
"406C23",52.02,-1.48,116,1850,119,"7000","F-EGTR1","EV97","G-NILT",1618579741,"","","",0,0,"GNILT",0,""
"3D05AD",49.56,9.38,283,1833,66,"0000","T-FLRM1","C150","D-EAKB",1618579741,"","","",0,-192,"DEAKB",0,""
"4075D0",51.65,0.24,263,1825,167,"5024","F-EGSC2","S22T","G-WOWS",1618579744,"SEN","","",0,64,"GWOWS",0,""
"43C6F8",51.71,-1.80,75,1825,145,"7544","F-EGVN1","A332","ZZ335",1618579742,"","","",0,-128,"RRR2331",0,"RFR"
